[14:27:35] [INFO ]  	
[14:27:35] [INFO ]  
[14:27:35] [INFO ]  ------------------------------------------
[14:27:35] [INFO ]  Single CV Measurement
[14:27:35] [INFO ]  ------------------------------------------
[14:27:35] [INFO ]  Multiple measurements of IV over a longer period.
[14:27:35] [INFO ]  	
[14:27:35] [INFO ]  Start date          : 2022/03/22 14:27:35
[14:27:35] [INFO ]  User                : silicon
[14:27:35] [INFO ]  Host                : HGC-PC
[14:27:35] [INFO ]  Identifier          : HPK_ProtoA_300042_HD_UR_1.4E16_CV_open
[14:27:35] [INFO ]  Log will be stored to logs/HPK_ProtoA_300042_HD_UR_1.4E16_CV_open/00_20220322_142735/log.txt
[14:27:35] [INFO ]  	
[14:27:35] [INFO ]  Initialising device.
[14:27:35] [INFO ]  KEITHLEY INSTRUMENTS INC.,MODEL 2410,0804779,C33   Mar 31 2015 09:32:39/A02  /F/H
[14:27:35] [INFO ]  Initialising device.
[14:27:35] [INFO ]  Agilent Technologies,E4980A,MY46310732,A.06.15
[14:27:36] [INFO ]  Measurement Settings:
[14:27:36] [INFO ]  Power Supply voltage limit:      2.10E+01 V
[14:27:36] [INFO ]  Power Supply current limit:      1.00E-03 A
[14:27:36] [INFO ]  LCR measurement voltage:         5.00E-01 V
[14:27:36] [INFO ]  Voltage Delay:                       3.00 s
[14:27:36] [INFO ]  	
[14:27:36] [INFO ]  	
[14:27:36] [INFO ]   Nominal Voltage [V]	 Measured Voltage [V]	Frequency [Hz]	Cp [F]	Cp_Err [F]	Rp [Ohm]	Rp_Err [Ohm]	Total Current [A]
[14:33:01] [INFO ]  -4.90E+02	-4.90E+02	1.00E+05	4.4835E-11	1.79E-16	4.19E+06	9.17E+02	-1.29E-04
[14:33:01] [INFO ]  -4.90E+02	-4.90E+02	1.00E+06	4.4744E-11	5.54E-16	2.28E+05	1.52E+02	-1.29E-04
[14:33:07] [INFO ]  -5.00E+02	-5.00E+02	1.00E+04	4.4335E-11	1.40E-14	3.54E+07	9.99E+05	-1.33E-04
[14:33:07] [INFO ]  -5.00E+02	-5.00E+02	1.00E+05	4.4835E-11	2.80E-16	4.19E+06	1.77E+03	-1.33E-04
[14:33:08] [INFO ]  -5.00E+02	-5.00E+02	1.00E+06	4.4745E-11	6.80E-16	2.28E+05	1.37E+02	-1.33E-04
[14:33:14] [INFO ]  -5.10E+02	-5.10E+02	1.00E+04	4.4337E-11	1.06E-14	3.49E+07	7.90E+05	-1.36E-04
[14:33:14] [INFO ]  -5.10E+02	-5.10E+02	1.00E+05	4.4835E-11	1.60E-16	4.20E+06	1.37E+03	-1.36E-04
[14:33:15] [INFO ]  -5.10E+02	-5.10E+02	1.00E+06	4.4745E-11	4.96E-16	2.28E+05	6.84E+01	-1.36E-04
[14:33:20] [INFO ]  -5.20E+02	-5.20E+02	1.00E+04	4.4333E-11	1.23E-14	3.54E+07	6.95E+05	-1.39E-04
[14:33:21] [INFO ]  -5.20E+02	-5.20E+02	1.00E+05	4.4835E-11	1.85E-16	4.19E+06	2.28E+03	-1.39E-04
[14:33:21] [INFO ]  -5.20E+02	-5.20E+02	1.00E+06	4.4744E-11	6.73E-16	2.28E+05	1.14E+02	-1.39E-04
[14:33:27] [INFO ]  -5.30E+02	-5.30E+02	1.00E+04	4.4335E-11	1.55E-14	3.49E+07	3.48E+05	-1.43E-04
[14:33:27] [INFO ]  -5.30E+02	-5.30E+02	1.00E+05	4.4835E-11	3.31E-16	4.19E+06	2.01E+03	-1.43E-04
[14:33:28] [INFO ]  -5.30E+02	-5.30E+02	1.00E+06	4.4744E-11	6.68E-16	2.28E+05	1.06E+02	-1.43E-04
[14:33:33] [INFO ]  -5.40E+02	-5.40E+02	1.00E+04	4.4344E-11	1.87E-14	3.49E+07	1.00E+06	-1.46E-04
[14:33:34] [INFO ]  -5.40E+02	-5.40E+02	1.00E+05	4.4835E-11	2.23E-16	4.19E+06	2.14E+03	-1.46E-04
[14:33:34] [INFO ]  -5.40E+02	-5.40E+02	1.00E+06	4.4745E-11	5.84E-16	2.28E+05	8.67E+01	-1.46E-04
[14:33:40] [INFO ]  -5.50E+02	-5.50E+02	1.00E+04	4.4339E-11	1.07E-14	3.50E+07	1.52E+06	-1.50E-04
[14:33:40] [INFO ]  -5.50E+02	-5.50E+02	1.00E+05	4.4835E-11	1.94E-16	4.19E+06	1.24E+03	-1.50E-04
[14:33:41] [INFO ]  -5.50E+02	-5.50E+02	1.00E+06	4.4745E-11	5.46E-16	2.28E+05	3.72E+01	-1.50E-04
[14:33:47] [INFO ]  -5.60E+02	-5.60E+02	1.00E+04	4.4339E-11	6.25E-15	3.48E+07	5.80E+05	-1.54E-04
[14:33:47] [INFO ]  -5.60E+02	-5.60E+02	1.00E+05	4.4835E-11	8.00E-17	4.19E+06	1.73E+03	-1.54E-04
[14:33:48] [INFO ]  -5.60E+02	-5.60E+02	1.00E+06	4.4744E-11	6.72E-16	2.28E+05	1.01E+02	-1.54E-04
[14:33:53] [INFO ]  -5.70E+02	-5.70E+02	1.00E+04	4.4340E-11	1.42E-14	3.42E+07	7.54E+05	-1.57E-04
[14:33:54] [INFO ]  -5.70E+02	-5.70E+02	1.00E+05	4.4835E-11	1.02E-16	4.19E+06	2.12E+03	-1.57E-04
[14:33:54] [INFO ]  -5.70E+02	-5.70E+02	1.00E+06	4.4745E-11	6.00E-16	2.28E+05	9.99E+01	-1.57E-04
[14:34:00] [INFO ]  -5.80E+02	-5.80E+02	1.00E+04	4.4345E-11	1.01E-14	3.50E+07	1.02E+06	-1.61E-04
[14:34:01] [INFO ]  -5.80E+02	-5.80E+02	1.00E+05	4.4835E-11	1.94E-16	4.19E+06	1.79E+03	-1.61E-04
[14:34:01] [INFO ]  -5.80E+02	-5.80E+02	1.00E+06	4.4744E-11	6.94E-16	2.28E+05	1.14E+02	-1.61E-04
[14:34:07] [INFO ]  -5.90E+02	-5.90E+02	1.00E+04	4.4344E-11	4.99E-15	3.44E+07	9.59E+05	-1.65E-04
[14:34:07] [INFO ]  -5.90E+02	-5.90E+02	1.00E+05	4.4835E-11	1.62E-16	4.19E+06	1.48E+03	-1.65E-04
[14:34:08] [INFO ]  -5.90E+02	-5.90E+02	1.00E+06	4.4745E-11	4.79E-16	2.28E+05	1.28E+02	-1.65E-04
[14:34:13] [INFO ]  -6.00E+02	-6.00E+02	1.00E+04	4.4338E-11	1.72E-14	3.54E+07	1.20E+06	-1.69E-04
[14:34:14] [INFO ]  -6.00E+02	-6.00E+02	1.00E+05	4.4835E-11	2.87E-16	4.20E+06	1.14E+03	-1.69E-04
[14:34:14] [INFO ]  -6.00E+02	-6.00E+02	1.00E+06	4.4744E-11	6.69E-16	2.28E+05	8.96E+01	-1.69E-04
[14:34:20] [INFO ]  -6.10E+02	-6.10E+02	1.00E+04	4.4332E-11	1.66E-14	3.57E+07	5.13E+05	-1.73E-04
[14:34:21] [INFO ]  -6.10E+02	-6.10E+02	1.00E+05	4.4835E-11	1.79E-16	4.19E+06	1.50E+03	-1.73E-04
[14:34:21] [INFO ]  -6.10E+02	-6.10E+02	1.00E+06	4.4744E-11	5.51E-16	2.28E+05	1.58E+02	-1.73E-04
[14:34:27] [INFO ]  -6.20E+02	-6.20E+02	1.00E+04	4.4330E-11	1.15E-14	3.57E+07	1.09E+06	-1.77E-04
[14:34:27] [INFO ]  -6.20E+02	-6.20E+02	1.00E+05	4.4835E-11	1.17E-16	4.19E+06	2.04E+03	-1.77E-04
[14:34:28] [INFO ]  -6.20E+02	-6.20E+02	1.00E+06	4.4744E-11	5.40E-16	2.28E+05	1.22E+02	-1.77E-04
[14:34:33] [INFO ]  -6.30E+02	-6.30E+02	1.00E+04	4.4344E-11	1.39E-14	3.52E+07	7.82E+05	-1.81E-04
[14:34:34] [INFO ]  -6.30E+02	-6.30E+02	1.00E+05	4.4835E-11	1.50E-16	4.19E+06	1.27E+03	-1.81E-04
[14:34:34] [INFO ]  -6.30E+02	-6.30E+02	1.00E+06	4.4745E-11	5.95E-16	2.27E+05	1.33E+02	-1.81E-04
[14:34:40] [INFO ]  -6.40E+02	-6.40E+02	1.00E+04	4.4331E-11	1.42E-14	3.45E+07	6.70E+05	-1.85E-04
[14:34:40] [INFO ]  -6.40E+02	-6.40E+02	1.00E+05	4.4835E-11	8.00E-17	4.19E+06	1.89E+03	-1.85E-04
[14:34:41] [INFO ]  -6.40E+02	-6.40E+02	1.00E+06	4.4744E-11	6.10E-16	2.28E+05	6.11E+01	-1.85E-04
[14:34:47] [INFO ]  -6.50E+02	-6.50E+02	1.00E+04	4.4341E-11	1.10E-14	3.51E+07	1.19E+06	-1.89E-04
[14:34:47] [INFO ]  -6.50E+02	-6.50E+02	1.00E+05	4.4835E-11	1.85E-16	4.20E+06	1.07E+03	-1.89E-04
[14:34:48] [INFO ]  -6.50E+02	-6.50E+02	1.00E+06	4.4744E-11	6.47E-16	2.28E+05	1.17E+02	-1.89E-04
[14:34:53] [INFO ]  -6.60E+02	-6.60E+02	1.00E+04	4.4338E-11	1.26E-14	3.49E+07	6.21E+05	-1.93E-04
[14:34:54] [INFO ]  -6.60E+02	-6.60E+02	1.00E+05	4.4835E-11	2.42E-16	4.19E+06	1.69E+03	-1.93E-04
[14:34:54] [INFO ]  -6.60E+02	-6.60E+02	1.00E+06	4.4745E-11	5.89E-16	2.28E+05	8.36E+01	-1.93E-04
[14:35:00] [INFO ]  -6.70E+02	-6.70E+02	1.00E+04	4.4339E-11	8.92E-15	3.47E+07	7.16E+05	-1.98E-04
[14:35:00] [INFO ]  -6.70E+02	-6.70E+02	1.00E+05	4.4835E-11	3.72E-16	4.19E+06	1.06E+03	-1.98E-04
[14:35:01] [INFO ]  -6.70E+02	-6.70E+02	1.00E+06	4.4744E-11	6.59E-16	2.28E+05	1.31E+02	-1.98E-04
[14:35:06] [INFO ]  -6.80E+02	-6.80E+02	1.00E+04	4.4343E-11	1.28E-14	3.49E+07	5.43E+05	-2.02E-04
[14:35:07] [INFO ]  -6.80E+02	-6.80E+02	1.00E+05	4.4835E-11	8.94E-17	4.19E+06	9.31E+02	-2.02E-04
[14:35:07] [INFO ]  -6.80E+02	-6.80E+02	1.00E+06	4.4744E-11	7.03E-16	2.28E+05	1.19E+02	-2.02E-04
[14:35:13] [INFO ]  -6.90E+02	-6.90E+02	1.00E+04	4.4342E-11	1.57E-14	3.44E+07	6.42E+05	-2.06E-04
[14:35:14] [INFO ]  -6.90E+02	-6.90E+02	1.00E+05	4.4835E-11	1.20E-16	4.20E+06	1.42E+03	-2.06E-04
[14:35:14] [INFO ]  -6.90E+02	-6.90E+02	1.00E+06	4.4744E-11	7.00E-16	2.28E+05	1.27E+02	-2.06E-04
[14:35:20] [INFO ]  -7.00E+02	-7.00E+02	1.00E+04	4.4350E-11	1.54E-14	3.46E+07	7.34E+05	-2.10E-04
[14:35:20] [INFO ]  -7.00E+02	-7.00E+02	1.00E+05	4.4835E-11	1.85E-16	4.19E+06	9.70E+02	-2.10E-04
[14:35:21] [INFO ]  -7.00E+02	-7.00E+02	1.00E+06	4.4744E-11	6.18E-16	2.27E+05	1.24E+02	-2.10E-04
[14:35:27] [INFO ]  -7.10E+02	-7.10E+02	1.00E+04	4.4339E-11	5.45E-15	3.48E+07	7.11E+05	-2.15E-04
[14:35:27] [INFO ]  -7.10E+02	-7.10E+02	1.00E+05	4.4835E-11	2.32E-16	4.20E+06	1.71E+03	-2.15E-04
[14:35:28] [INFO ]  -7.10E+02	-7.10E+02	1.00E+06	4.4744E-11	6.68E-16	2.28E+05	7.01E+01	-2.15E-04
[14:35:33] [INFO ]  -7.20E+02	-7.20E+02	1.00E+04	4.4339E-11	1.39E-14	3.58E+07	1.32E+06	-2.19E-04
[14:35:34] [INFO ]  -7.20E+02	-7.20E+02	1.00E+05	4.4835E-11	2.00E-16	4.19E+06	5.51E+02	-2.19E-04
[14:35:34] [INFO ]  -7.20E+02	-7.20E+02	1.00E+06	4.4744E-11	6.32E-16	2.28E+05	1.57E+02	-2.19E-04
[14:35:40] [INFO ]  -7.30E+02	-7.30E+02	1.00E+04	4.4348E-11	1.05E-14	3.46E+07	7.88E+05	-2.23E-04
[14:35:40] [INFO ]  -7.30E+02	-7.30E+02	1.00E+05	4.4835E-11	1.85E-16	4.20E+06	1.86E+03	-2.23E-04
[14:35:41] [INFO ]  -7.30E+02	-7.30E+02	1.00E+06	4.4744E-11	4.76E-16	2.28E+05	1.33E+02	-2.23E-04
[14:35:47] [INFO ]  -7.40E+02	-7.40E+02	1.00E+04	4.4334E-11	1.14E-14	3.50E+07	1.05E+06	-2.28E-04
[14:35:47] [INFO ]  -7.40E+02	-7.40E+02	1.00E+05	4.4835E-11	2.80E-16	4.19E+06	1.75E+03	-2.28E-04
[14:35:48] [INFO ]  -7.40E+02	-7.40E+02	1.00E+06	4.4744E-11	6.52E-16	2.27E+05	7.56E+01	-2.28E-04
[14:35:53] [INFO ]  -7.50E+02	-7.50E+02	1.00E+04	4.4340E-11	6.97E-15	3.56E+07	1.71E+06	-2.32E-04
[14:35:54] [INFO ]  -7.50E+02	-7.50E+02	1.00E+05	4.4835E-11	2.71E-16	4.19E+06	2.26E+03	-2.32E-04
[14:35:54] [INFO ]  -7.50E+02	-7.50E+02	1.00E+06	4.4744E-11	7.14E-16	2.28E+05	8.15E+01	-2.32E-04
[14:36:00] [INFO ]  -7.60E+02	-7.60E+02	1.00E+04	4.4342E-11	1.32E-14	3.43E+07	5.40E+05	-2.37E-04
[14:36:01] [INFO ]  -7.60E+02	-7.60E+02	1.00E+05	4.4835E-11	1.02E-16	4.19E+06	1.89E+03	-2.37E-04
[14:36:01] [INFO ]  -7.60E+02	-7.60E+02	1.00E+06	4.4744E-11	5.91E-16	2.28E+05	8.98E+01	-2.37E-04
[14:36:07] [INFO ]  -7.70E+02	-7.70E+02	1.00E+04	4.4338E-11	5.39E-15	3.47E+07	9.14E+05	-2.41E-04
[14:36:07] [INFO ]  -7.70E+02	-7.70E+02	1.00E+05	4.4835E-11	1.17E-16	4.19E+06	2.41E+03	-2.41E-04
[14:36:08] [INFO ]  -7.70E+02	-7.70E+02	1.00E+06	4.4744E-11	3.72E-16	2.28E+05	1.41E+02	-2.41E-04
[14:36:13] [INFO ]  -7.80E+02	-7.80E+02	1.00E+04	4.4335E-11	4.76E-15	3.49E+07	7.09E+05	-2.45E-04
[14:36:14] [INFO ]  -7.80E+02	-7.80E+02	1.00E+05	4.4835E-11	2.73E-16	4.19E+06	2.07E+03	-2.45E-04
[14:36:14] [INFO ]  -7.80E+02	-7.80E+02	1.00E+06	4.4744E-11	5.18E-16	2.28E+05	1.52E+02	-2.45E-04
[14:36:20] [INFO ]  -7.90E+02	-7.90E+02	1.00E+04	4.4347E-11	6.52E-15	3.51E+07	1.52E+06	-2.50E-04
[14:36:20] [INFO ]  -7.90E+02	-7.90E+02	1.00E+05	4.4835E-11	2.68E-16	4.20E+06	1.37E+03	-2.50E-04
[14:36:21] [INFO ]  -7.90E+02	-7.90E+02	1.00E+06	4.4744E-11	4.07E-16	2.28E+05	7.83E+01	-2.50E-04
[14:36:27] [INFO ]  -8.00E+02	-8.00E+02	1.00E+04	4.4345E-11	1.10E-14	3.47E+07	5.40E+05	-2.55E-04
[14:36:27] [INFO ]  -8.00E+02	-8.00E+02	1.00E+05	4.4835E-11	1.47E-16	4.19E+06	2.10E+03	-2.55E-04
[14:36:28] [INFO ]  -8.00E+02	-8.00E+02	1.00E+06	4.4744E-11	4.96E-16	2.28E+05	1.49E+02	-2.55E-04
[14:36:33] [INFO ]  -8.10E+02	-8.10E+02	1.00E+04	4.4342E-11	9.25E-15	3.43E+07	5.21E+05	-2.59E-04
[14:36:34] [INFO ]  -8.10E+02	-8.10E+02	1.00E+05	4.4835E-11	1.41E-16	4.19E+06	1.56E+03	-2.59E-04
[14:36:34] [INFO ]  -8.10E+02	-8.10E+02	1.00E+06	4.4744E-11	6.54E-16	2.27E+05	1.05E+02	-2.59E-04
[14:36:40] [INFO ]  -8.20E+02	-8.20E+02	1.00E+04	4.4333E-11	1.23E-14	3.54E+07	8.35E+05	-2.65E-04
[14:36:40] [INFO ]  -8.20E+02	-8.20E+02	1.00E+05	4.4835E-11	1.67E-16	4.20E+06	2.10E+03	-2.65E-04
[14:36:41] [INFO ]  -8.20E+02	-8.20E+02	1.00E+06	4.4744E-11	7.81E-16	2.28E+05	8.92E+01	-2.65E-04
[14:36:47] [INFO ]  -8.30E+02	-8.30E+02	1.00E+04	4.4341E-11	1.53E-14	3.55E+07	4.96E+05	-2.70E-04
[14:36:47] [INFO ]  -8.30E+02	-8.30E+02	1.00E+05	4.4835E-11	1.62E-16	4.19E+06	1.15E+03	-2.70E-04
[14:36:48] [INFO ]  -8.30E+02	-8.30E+02	1.00E+06	4.4744E-11	5.49E-16	2.28E+05	4.38E+01	-2.70E-04
[14:36:53] [INFO ]  -8.40E+02	-8.40E+02	1.00E+04	4.4343E-11	6.25E-15	3.49E+07	3.49E+05	-2.75E-04
[14:36:54] [INFO ]  -8.40E+02	-8.40E+02	1.00E+05	4.4835E-11	1.94E-16	4.19E+06	1.10E+03	-2.75E-04
[14:36:54] [INFO ]  -8.40E+02	-8.40E+02	1.00E+06	4.4744E-11	5.91E-16	2.28E+05	1.01E+02	-2.75E-04
[14:37:00] [INFO ]  -8.50E+02	-8.50E+02	1.00E+04	4.4341E-11	5.68E-15	3.55E+07	5.90E+05	-2.80E-04
[14:37:00] [INFO ]  -8.50E+02	-8.50E+02	1.00E+05	4.4835E-11	1.33E-16	4.19E+06	2.37E+03	-2.80E-04
[14:37:01] [INFO ]  -8.50E+02	-8.50E+02	1.00E+06	4.4745E-11	4.18E-16	2.28E+05	1.36E+02	-2.80E-04
[14:37:07] [INFO ]  -8.60E+02	-8.60E+02	1.00E+04	4.4344E-11	7.59E-15	3.44E+07	2.89E+05	-2.85E-04
[14:37:07] [INFO ]  -8.60E+02	-8.60E+02	1.00E+05	4.4835E-11	1.67E-16	4.20E+06	1.49E+03	-2.85E-04
[14:37:08] [INFO ]  -8.60E+02	-8.60E+02	1.00E+06	4.4744E-11	5.55E-16	2.28E+05	1.04E+02	-2.85E-04
[14:37:13] [INFO ]  -8.70E+02	-8.70E+02	1.00E+04	4.4343E-11	7.25E-15	3.49E+07	6.84E+05	-2.91E-04
[14:37:14] [INFO ]  -8.70E+02	-8.70E+02	1.00E+05	4.4835E-11	1.72E-16	4.19E+06	1.53E+03	-2.91E-04
[14:37:14] [INFO ]  -8.70E+02	-8.70E+02	1.00E+06	4.4744E-11	5.91E-16	2.28E+05	1.32E+02	-2.91E-04
[14:37:20] [INFO ]  -8.80E+02	-8.80E+02	1.00E+04	4.4340E-11	5.04E-15	3.52E+07	3.71E+05	-2.96E-04
[14:37:20] [INFO ]  -8.80E+02	-8.80E+02	1.00E+05	4.4835E-11	2.06E-16	4.20E+06	5.45E+02	-2.96E-04
[14:37:21] [INFO ]  -8.80E+02	-8.80E+02	1.00E+06	4.4744E-11	6.74E-16	2.28E+05	1.44E+02	-2.96E-04
[14:37:26] [INFO ]  -8.90E+02	-8.90E+02	1.00E+04	4.4340E-11	7.72E-15	3.47E+07	4.90E+05	-3.01E-04
[14:37:27] [INFO ]  -8.90E+02	-8.90E+02	1.00E+05	4.4835E-11	1.02E-16	4.19E+06	2.28E+03	-3.01E-04
[14:37:27] [INFO ]  -8.90E+02	-8.90E+02	1.00E+06	4.4744E-11	4.96E-16	2.28E+05	1.11E+02	-3.01E-04
[14:37:33] [INFO ]  -9.00E+02	-9.00E+02	1.00E+04	4.4339E-11	8.68E-15	3.54E+07	5.07E+05	-3.06E-04
[14:37:33] [INFO ]  -9.00E+02	-9.00E+02	1.00E+05	4.4835E-11	2.79E-16	4.20E+06	1.07E+03	-3.06E-04
[14:37:34] [INFO ]  -9.00E+02	-9.00E+02	1.00E+06	4.4744E-11	4.87E-16	2.28E+05	1.12E+02	-3.06E-04
[14:37:39] [INFO ]  -9.10E+02	-9.10E+02	1.00E+04	4.4342E-11	4.81E-15	3.51E+07	8.93E+05	-3.12E-04
[14:37:40] [INFO ]  -9.10E+02	-9.10E+02	1.00E+05	4.4834E-11	1.41E-16	4.19E+06	1.26E+03	-3.12E-04
[14:37:40] [INFO ]  -9.10E+02	-9.10E+02	1.00E+06	4.4744E-11	5.12E-16	2.28E+05	8.85E+01	-3.12E-04
[14:37:46] [INFO ]  -9.20E+02	-9.20E+02	1.00E+04	4.4335E-11	8.19E-15	3.55E+07	8.95E+05	-3.18E-04
[14:37:47] [INFO ]  -9.20E+02	-9.20E+02	1.00E+05	4.4835E-11	1.72E-16	4.20E+06	1.44E+03	-3.18E-04
[14:37:47] [INFO ]  -9.20E+02	-9.20E+02	1.00E+06	4.4744E-11	6.96E-16	2.28E+05	1.27E+02	-3.18E-04
[14:37:53] [INFO ]  -9.30E+02	-9.30E+02	1.00E+04	4.4347E-11	7.88E-15	3.44E+07	8.88E+05	-3.24E-04
[14:37:53] [INFO ]  -9.30E+02	-9.30E+02	1.00E+05	4.4835E-11	1.41E-16	4.19E+06	1.98E+03	-3.24E-04
[14:37:54] [INFO ]  -9.30E+02	-9.30E+02	1.00E+06	4.4744E-11	5.23E-16	2.28E+05	1.47E+02	-3.24E-04
[14:38:00] [INFO ]  -9.40E+02	-9.40E+02	1.00E+04	4.4343E-11	9.06E-15	3.51E+07	4.26E+05	-3.29E-04
[14:38:00] [INFO ]  -9.40E+02	-9.40E+02	1.00E+05	4.4835E-11	2.64E-16	4.19E+06	1.10E+03	-3.29E-04
[14:38:01] [INFO ]  -9.40E+02	-9.40E+02	1.00E+06	4.4744E-11	4.90E-16	2.28E+05	1.27E+02	-3.29E-04
[14:38:06] [INFO ]  -9.50E+02	-9.50E+02	1.00E+04	4.4335E-11	3.02E-15	3.47E+07	5.58E+05	-3.36E-04
[14:38:07] [INFO ]  -9.50E+02	-9.50E+02	1.00E+05	4.4835E-11	1.85E-16	4.19E+06	6.48E+02	-3.36E-04
[14:38:07] [INFO ]  -9.50E+02	-9.50E+02	1.00E+06	4.4744E-11	5.22E-16	2.28E+05	5.27E+01	-3.36E-04
[14:38:13] [INFO ]  -9.60E+02	-9.60E+02	1.00E+04	4.4339E-11	2.72E-15	3.54E+07	1.16E+06	-3.42E-04
[14:38:13] [INFO ]  -9.60E+02	-9.60E+02	1.00E+05	4.4834E-11	1.36E-16	4.19E+06	1.60E+03	-3.42E-04
[14:38:14] [INFO ]  -9.60E+02	-9.60E+02	1.00E+06	4.4744E-11	4.96E-16	2.28E+05	1.00E+02	-3.42E-04
[14:38:19] [INFO ]  -9.70E+02	-9.70E+02	1.00E+04	4.4340E-11	6.25E-15	3.53E+07	1.45E+06	-3.48E-04
[14:38:20] [INFO ]  -9.70E+02	-9.70E+02	1.00E+05	4.4835E-11	2.06E-16	4.20E+06	1.09E+03	-3.48E-04
[14:38:20] [INFO ]  -9.70E+02	-9.70E+02	1.00E+06	4.4744E-11	5.62E-16	2.28E+05	1.22E+02	-3.48E-04
[14:38:26] [INFO ]  -9.80E+02	-9.80E+02	1.00E+04	4.4331E-11	7.06E-15	3.43E+07	8.04E+05	-3.54E-04
[14:38:27] [INFO ]  -9.80E+02	-9.80E+02	1.00E+05	4.4835E-11	1.36E-16	4.20E+06	1.52E+03	-3.54E-04
[14:38:27] [INFO ]  -9.80E+02	-9.80E+02	1.00E+06	4.4744E-11	7.07E-16	2.28E+05	1.45E+02	-3.54E-04
[14:38:33] [INFO ]  -9.90E+02	-9.90E+02	1.00E+04	4.4337E-11	8.13E-15	3.52E+07	9.90E+05	-3.61E-04
[14:38:33] [INFO ]  -9.90E+02	-9.90E+02	1.00E+05	4.4835E-11	2.50E-16	4.20E+06	6.89E+02	-3.61E-04
[14:38:34] [INFO ]  -9.90E+02	-9.90E+02	1.00E+06	4.4744E-11	5.40E-16	2.28E+05	9.89E+01	-3.61E-04
[14:39:17] [INFO ]  

[14:39:17] [INFO ]  Saving output to file logs/HPK_ProtoA_300042_HD_UR_1.4E16_CV_open/00_20220322_142735/cv_inter.dat
[14:39:17] [INFO ]  Saving output to file logs/HPK_ProtoA_300042_HD_UR_1.4E16_CV_open/00_20220322_142735/cv_inter_HPK_ProtoA_300042_HD_UR_1.4E16_CV_open.png
[14:39:18] [INFO ]  Saving output to file logs/HPK_ProtoA_300042_HD_UR_1.4E16_CV_open/00_20220322_142735/iv_total_current_HPK_ProtoA_300042_HD_UR_1.4E16_CV_open.png
[14:39:18] [INFO ]  

[14:39:18] [INFO ]  	
[14:39:18] [INFO ]  Cleaning up.
[14:39:18] [INFO ]  	
[14:39:18] [INFO ]  	
